"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WT01","WT11"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2022-05-17",,,"0.00",,"0.0",,"63","49",,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2022-05-18",,,"0.00",,"0.0",,"77","50",,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2022-05-19",,,"0.00",,"0.0",,"67","54",,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2022-05-20",,,"0.00",,"0.0",,"69","50",,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2022-05-21",,,"0.00",,"0.0",,"68","50",,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2022-05-22",,,"0.00",,"0.0",,"67","50",,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2022-05-23",,,"0.00",,"0.0",,"68","52",,,
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2022-05-24",,,"0.00",,"0.0",,"79","52",,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2019-09-16",,,"0.07",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2019-09-18",,,"0.02",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2019-09-27",,,"0.03",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2019-10-17",,,"0.01",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2019-11-14",,,"0.01",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2019-11-27",,,"1.07",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2019-11-28",,,"0.18",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2019-12-02","    4","0.57",,,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2019-12-03",,,"0.20",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2019-12-04",,,"0.23",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2019-12-05",,,"0.03",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2019-12-06",,,"0.00",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2019-12-07",,,"0.46",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2019-12-08",,,"0.85",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2019-12-09",,,"0.01",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2019-12-10",,,"0.01",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2019-12-11",,,"0.23",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2019-12-12",,,"0.14",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2019-12-13",,,"0.05",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2019-12-14",,,"0.07",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2019-12-15",,,"0.03",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2019-12-18",,,"0.30",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2019-12-19",,,"0.31",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2019-12-20",,,"0.01",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2019-12-22",,,"0.32",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2019-12-23",,,"0.33",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2019-12-26","    3","0.41",,,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2019-12-30",,,"0.47",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-01-01",,,"0.01",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-01-04",,,"0.01",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-01-08",,,"0.02",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-01-09",,,"0.26",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-01-13",,,"0.02",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-01-14",,,"0.24",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-01-17",,,"1.16",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-01-22",,,"0.15",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-01-25",,,"0.01",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-01-26",,,"0.19",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-01-28",,,"0.01",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-01-29",,,"0.07",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-03-07",,,"0.03",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-03-14",,,"0.01",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-03-15",,,"0.57",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-03-16",,,"0.26",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-03-28","   12","0.27",,,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-03-29",,,"0.04",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-03-30",,,"0.05",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-08-17",,,"0.03",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-09-01",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-09-02",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-09-03",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-09-10","    7","0.00",,,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-09-11",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-09-12",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-09-13",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-09-14",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-09-15",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-09-16",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-09-17",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-09-18",,,"0.00",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-09-19",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-09-20",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-09-21",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-09-22",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-09-23",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-09-24",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-09-25",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-09-26",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-09-27",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-09-28",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-09-29",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-09-30",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-10-01",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-10-02",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-10-03",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-10-04",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-10-05",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-10-06",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-10-07",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-10-08",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-10-09",,,"0.01",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-10-10",,,"0.00",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-10-11",,,"0.00",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-10-12",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-10-13",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-10-14",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-10-15",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-10-16",,,"0.00",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-10-17",,,"0.00",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-10-18",,,"0.00",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-10-19",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-10-20",,,"0.00",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-10-21",,,"0.00",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-10-22",,,"0.00",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-10-23",,,"0.00",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-10-24",,,"0.00",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-10-25",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-10-26",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-10-27",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-10-28",,,"0.00",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-10-29",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-10-30",,,"0.00",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-10-31",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-11-01",,,"0.00",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-11-02",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-11-03",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-11-04",,,"0.00",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-11-05",,,"0.00",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-11-06",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-11-07",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-11-08",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-11-09",,,"0.02",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-11-10",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-11-11",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-11-12",,,"0.00",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-11-13",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-11-14",,,"0.12",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-11-15",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-11-16",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-11-17",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-11-18",,,"0.27",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-11-19",,,"0.01",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-11-20",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-11-21",,,"0.00",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-11-22",,,"0.00",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-11-23",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-11-24",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-11-25",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-11-26",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-11-27",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-11-28",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-11-29",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-11-30",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-12-01",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-12-02",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-12-03",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-12-04",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-12-05",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-12-06",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-12-07",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-12-08",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-12-09",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-12-10",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-12-11",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-12-12",,,"0.39",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-12-13",,,"0.24",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-12-14",,,"0.40",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-12-15",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-12-16",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-12-17",,,"0.48",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-12-18",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-12-19",,,"0.00",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-12-20",,,"0.00",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-12-21",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-12-22",,,"0.00",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-12-23",,,"0.00",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-12-24",,,"0.00",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-12-25",,,"0.00",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-12-26",,,"0.22",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2020-12-27",,,"0.01",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2021-01-02","    6","0.40",,,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2021-01-03",,,"0.01",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2021-01-04",,,"0.01",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2021-01-05",,,"0.27",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2021-01-06",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2021-01-07",,,"0.04",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2021-01-08",,,"0.03",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2021-01-09",,,"0.01",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2021-01-10",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2021-01-11",,,"0.00",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2021-01-12",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2021-01-13",,,"0.00",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2021-01-14",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2021-01-15",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2021-01-16",,,"0.00",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2021-01-17",,,"0.00",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2021-01-18",,,"0.00",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2021-01-19",,,"0.00",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2021-01-20",,,"0.00",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2021-01-21",,,"0.00",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2021-01-22",,,"0.10",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2021-01-23",,,"0.06",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2021-01-24",,,"0.00",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2021-01-25",,,"0.12",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2021-01-26",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2021-01-27",,,"0.71",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2021-01-28",,,"0.52",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2021-01-29",,,"0.84",,,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2021-01-30",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2021-01-31",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2021-02-01",,,"0.00","0.0",,,,,,,
"US1CASF0017","SAN FRANCISCO 1.6 SE, CA US","37.75901","-122.3975","65.5","2021-02-02",,,"0.58",,,,,,,,
